Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;EdgeCoverage;PrimePathCoverage;
org.biojava.nbio.core.sequence.compound.AminoAcidCompoundSet.getCompoundForString(String);28;12;0;12;1;7;0;6;4;1;4;8;1;7;4;4;4;3;2;2;1;2;0.00;org.biojava.nbio.core.alignment.SimpleProfileTest.testGetLastIndexOf();3;20;0;20;2;18;0;4;1;0;18;19;2;17;1;1;1;1;0;0;0;0;0.00;0,5000;0,2500;
org.biojava.nbio.core.sequence.compound.AminoAcidCompoundSet.getCompoundForString(String);28;12;0;12;1;7;0;6;4;1;4;8;1;7;4;4;4;3;2;2;1;2;0.00;org.biojava.nbio.core.alignment.SimpleAlignedSequenceTest.testGetIndexOf();4;8;0;8;1;6;0;3;1;0;6;7;1;6;1;1;1;1;0;0;0;0;0.00;0,5000;0,2500;
org.biojava.nbio.core.sequence.compound.AminoAcidCompoundSet.getCompoundForString(String);28;12;0;12;1;7;0;6;4;1;4;8;1;7;4;4;4;3;2;2;1;2;0.00;org.biojava.nbio.core.alignment.SimpleAlignedSequenceTest.testCountCompounds();4;8;0;8;1;6;0;3;1;0;3;4;1;3;1;1;1;1;0;0;0;0;0.00;0,5000;0,2500;
org.biojava.nbio.core.sequence.compound.AminoAcidCompoundSet.getCompoundForString(String);28;12;0;12;1;7;0;6;4;1;4;8;1;7;4;4;4;3;2;2;1;2;0.00;org.biojava.nbio.core.alignment.SimpleAlignedSequenceTest.testGetAsList();4;12;0;12;1;10;0;4;1;0;3;4;1;3;1;1;1;1;0;0;0;0;0.00;0,5000;0,2500;
org.biojava.nbio.core.sequence.compound.AminoAcidCompoundSet.getCompoundForString(String);28;12;0;12;1;7;0;6;4;1;4;8;1;7;4;4;4;3;2;2;1;2;0.00;org.biojava.nbio.core.alignment.SimpleAlignedSequenceTest.testGetLastIndexOf();4;8;0;8;1;6;0;3;1;0;6;7;1;6;1;1;1;1;0;0;0;0;0.00;0,5000;0,2500;
org.biojava.nbio.core.sequence.io.CasePreservingProteinSequenceCreator.getSequence(String,long);5;6;0;6;3;3;0;5;1;0;3;4;2;2;1;1;1;1;0;0;0;0;0.00;org.biojava.nbio.core.sequence.io.CasePreservingProteinSequenceCreatorTest.testConstructor();0;21;4;16;7;13;1;11;2;0;12;15;8;7;2;2;2;1;0;0;1;0;0.06;1,0000;1,0000;
org.biojava.nbio.core.sequence.io.FastaReader.close();8;9;0;8;1;5;1;5;2;0;4;6;1;5;2;2;2;1;0;0;1;0;0.13;org.biojava.nbio.core.sequence.io.FastaReaderTest.processIntTest();1;56;3;48;7;42;5;17;20;1;33;40;9;31;8;5;8;1;4;0;2;0;0.10;0,6000;0,5000;
org.biojava.nbio.core.sequence.io.GenbankReader.close();5;9;0;9;1;6;0;3;2;0;4;6;1;5;2;2;2;1;1;0;1;0;0.00;org.biojava.nbio.core.sequence.io.GenbankReaderTest.testPartialProcess();0;34;5;23;6;20;6;16;1;0;16;17;4;13;1;1;1;1;0;0;0;0;0.26;0,4000;NaN;
org.biojava.nbio.core.sequence.location.InsdcParser.parse(String);12;26;2;17;3;13;7;8;2;0;7;9;3;6;2;2;2;1;1;0;1;0;0.41;org.biojava.nbio.core.sequence.location.TargetedLocationParserTest.locationTest();3;11;2;9;3;6;0;7;2;0;4;6;3;3;2;2;2;1;1;0;1;0;0.00;0,2143;0,0000;
org.biojava.nbio.core.sequence.location.InsdcParser.parse(String);12;26;2;17;3;13;7;8;2;0;7;9;3;6;2;2;2;1;1;0;1;0;0.41;org.biojava.nbio.core.sequence.location.InsdcParserTest.extractAccessionTest();4;18;2;11;3;8;5;8;2;0;7;9;3;6;2;2;2;1;0;0;1;0;0.45;0,2143;0,0000;
org.biojava.nbio.core.sequence.storage.JoiningSequenceReader.getCompoundAt(int);3;6;0;6;4;4;0;5;1;0;4;5;4;1;1;1;1;1;0;0;0;0;0.00;org.biojava.nbio.core.sequence.JoiningSequenceReaderTest.canScan();0;22;4;18;6;14;0;9;2;0;9;11;6;5;2;2;2;1;0;0;1;0;0.00;1,0000;1,0000;
org.biojava.nbio.core.sequence.storage.JoiningSequenceReader.getLength();2;7;0;7;2;4;0;2;2;0;3;5;2;3;2;2;2;1;1;0;1;0;0.00;org.biojava.nbio.core.sequence.JoiningSequenceReaderTest.canScan();0;22;4;18;6;14;0;9;2;0;9;11;6;5;2;2;2;1;0;0;1;0;0.00;0,6667;0,5000;
org.biojava.nbio.core.sequence.template.AbstractSequence.getCompoundSet();13;15;2;6;1;3;7;1;2;0;2;4;1;3;2;2;2;1;1;0;1;0;1.17;org.biojava.nbio.core.sequence.io.GenbankReaderTest.testLegacyLocusCompatable();0;50;9;33;9;31;15;8;1;0;31;32;9;23;1;1;1;1;0;0;0;0;0.45;0,5000;0,5000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.appendQuality(String);5;22;0;13;1;6;9;6;4;1;4;7;1;6;3;3;3;1;0;0;1;0;0.69;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildAppendQuality();1;16;0;16;4;13;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,8333;0,6667;
org.biojava.nbio.genome.io.fastq.FastqBuilder.build();57;27;0;21;2;10;6;5;16;1;6;11;2;9;5;5;5;1;0;0;1;0;0.29;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildAppendQuality();1;16;0;16;4;13;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,6667;0,4000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.sequenceAndQualityLengthsMatch();11;17;0;12;1;5;5;2;3;0;3;6;1;5;3;3;7;3;2;2;1;2;0.42;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildAppendQuality();1;16;0;16;4;13;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,5000;0,3333;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withDescription(String);29;15;0;9;1;4;6;3;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.67;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildAppendQuality();1;16;0;16;4;13;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withSequence(String);26;19;0;13;1;6;6;7;4;1;4;7;1;6;3;3;3;1;0;0;1;0;0.46;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildAppendQuality();1;16;0;16;4;13;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,6667;0,3333;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withVariant(FastqVariant);33;15;0;9;1;4;6;3;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.67;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildAppendQuality();1;16;0;16;4;13;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.appendQuality(String);5;22;0;13;1;6;9;6;4;1;4;7;1;6;3;3;3;1;0;0;1;0;0.69;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildNullAppendQuality();1;18;1;16;3;9;1;7;2;0;3;5;2;3;2;2;2;1;1;0;1;0;0.06;1,0000;1,0000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withDescription(String);29;15;0;9;1;4;6;3;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.67;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildNullAppendQuality();1;18;1;16;3;9;1;7;2;0;3;5;2;3;2;2;2;1;1;0;1;0;0.06;1,0000;1,0000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withSequence(String);26;19;0;13;1;6;6;7;4;1;4;7;1;6;3;3;3;1;0;0;1;0;0.46;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildNullAppendQuality();1;18;1;16;3;9;1;7;2;0;3;5;2;3;2;2;2;1;1;0;1;0;0.06;0,8333;0,6667;
org.biojava.nbio.genome.io.fastq.FastqBuilder.appendSequence(String);5;21;0;13;1;6;8;6;4;1;4;7;1;6;3;3;3;1;0;0;1;0;0.62;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildAppendSequence();1;16;0;16;4;13;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,8333;0,6667;
org.biojava.nbio.genome.io.fastq.FastqBuilder.build();57;27;0;21;2;10;6;5;16;1;6;11;2;9;5;5;5;1;0;0;1;0;0.29;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildAppendSequence();1;16;0;16;4;13;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.sequenceAndQualityLengthsMatch();11;17;0;12;1;5;5;2;3;0;3;6;1;5;3;3;7;3;2;2;1;2;0.42;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildAppendSequence();1;16;0;16;4;13;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,5000;0,3333;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withDescription(String);29;15;0;9;1;4;6;3;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.67;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildAppendSequence();1;16;0;16;4;13;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withQuality(String);26;19;0;13;1;6;6;7;4;1;4;7;1;6;3;3;3;1;0;0;1;0;0.46;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildAppendSequence();1;16;0;16;4;13;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,6667;0,3333;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withVariant(FastqVariant);33;15;0;9;1;4;6;3;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.67;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildAppendSequence();1;16;0;16;4;13;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,6667;0,5000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.appendSequence(String);5;21;0;13;1;6;8;6;4;1;4;7;1;6;3;3;3;1;0;0;1;0;0.62;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildNullAppendSequence();1;18;1;16;3;9;1;7;2;0;3;5;2;3;2;2;2;1;1;0;1;0;0.06;1,0000;1,0000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withDescription(String);29;15;0;9;1;4;6;3;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.67;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildNullAppendSequence();1;18;1;16;3;9;1;7;2;0;3;5;2;3;2;2;2;1;1;0;1;0;0.06;0,6667;0,5000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.build();57;27;0;21;2;10;6;5;16;1;6;11;2;9;5;5;5;1;0;0;1;0;0.29;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildMissingSequence();1;17;1;15;3;8;1;6;2;0;3;5;2;3;2;2;2;1;1;0;1;0;0.07;0,2222;0,2000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withDescription(String);29;15;0;9;1;4;6;3;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.67;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildMissingSequence();1;17;1;15;3;8;1;6;2;0;3;5;2;3;2;2;2;1;1;0;1;0;0.07;0,6667;0,5000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withQuality(String);26;19;0;13;1;6;6;7;4;1;4;7;1;6;3;3;3;1;0;0;1;0;0.46;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildMissingSequence();1;17;1;15;3;8;1;6;2;0;3;5;2;3;2;2;2;1;1;0;1;0;0.07;0,8333;0,6667;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withVariant(FastqVariant);33;15;0;9;1;4;6;3;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.67;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildMissingSequence();1;17;1;15;3;8;1;6;2;0;3;5;2;3;2;2;2;1;1;0;1;0;0.07;1,0000;1,0000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.build();57;27;0;21;2;10;6;5;16;1;6;11;2;9;5;5;5;1;0;0;1;0;0.29;org.biojava.nbio.genome.io.fastq.SangerFastqWriterTest.testConvertNotSangerVariant();1;13;1;12;5;9;0;8;1;0;4;5;4;1;1;1;1;1;0;0;0;0;0.00;0,6667;0,4000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withQuality(String);26;19;0;13;1;6;6;7;4;1;4;7;1;6;3;3;3;1;0;0;1;0;0.46;org.biojava.nbio.genome.io.fastq.SangerFastqWriterTest.testConvertNotSangerVariant();1;13;1;12;5;9;0;8;1;0;4;5;4;1;1;1;1;1;0;0;0;0;0.00;0,8333;0,6667;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withSequence(String);26;19;0;13;1;6;6;7;4;1;4;7;1;6;3;3;3;1;0;0;1;0;0.46;org.biojava.nbio.genome.io.fastq.SangerFastqWriterTest.testConvertNotSangerVariant();1;13;1;12;5;9;0;8;1;0;4;5;4;1;1;1;1;1;0;0;0;0;0.00;0,8333;0,6667;
org.biojava.nbio.genome.io.fastq.FastqBuilder.build();57;27;0;21;2;10;6;5;16;1;6;11;2;9;5;5;5;1;0;0;1;0;0.29;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuild();1;15;0;15;4;12;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,6667;0,4000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.sequenceAndQualityLengthsMatch();11;17;0;12;1;5;5;2;3;0;3;6;1;5;3;3;7;3;2;2;1;2;0.42;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuild();1;15;0;15;4;12;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,5000;0,3333;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withDescription(String);29;15;0;9;1;4;6;3;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.67;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuild();1;15;0;15;4;12;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withQuality(String);26;19;0;13;1;6;6;7;4;1;4;7;1;6;3;3;3;1;0;0;1;0;0.46;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuild();1;15;0;15;4;12;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,8333;0,6667;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withSequence(String);26;19;0;13;1;6;6;7;4;1;4;7;1;6;3;3;3;1;0;0;1;0;0.46;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuild();1;15;0;15;4;12;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,8333;0,6667;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withVariant(FastqVariant);33;15;0;9;1;4;6;3;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.67;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuild();1;15;0;15;4;12;0;14;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.build();57;27;0;21;2;10;6;5;16;1;6;11;2;9;5;5;5;1;0;0;1;0;0.29;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildDefaultVariant();1;15;1;14;4;11;0;13;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,6667;0,4000;
org.biojava.nbio.genome.io.fastq.FastqBuilder.sequenceAndQualityLengthsMatch();11;17;0;12;1;5;5;2;3;0;3;6;1;5;3;3;7;3;2;2;1;2;0.42;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildDefaultVariant();1;15;1;14;4;11;0;13;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;0,7500;0,6667;
org.biojava.nbio.genome.io.fastq.FastqBuilder.withDescription(String);29;15;0;9;1;4;6;3;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.67;org.biojava.nbio.genome.io.fastq.FastqBuilderTest.testBuildDefaultVariant();1;15;1;14;4;11;0;13;1;0;8;9;3;6;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
