Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Public Static Method,demo.DemoCE.main(String[]),3,58,21,29,12,26,8,18,2,0,24,26,12,14,2,2,2,1,2,0,1,0,0.28
Public Static Method,demo.DemoCE.main(String[]),3,66,22,32,13,29,12,21,2,0,27,29,13,16,2,2,2,1,2,0,1,0,0.38
Private Static Method,demo.DemoCE.printScores(AFPChain),3,22,4,18,3,16,0,12,1,0,16,17,3,14,1,1,1,1,0,0,0,0,0.00
Public Static Method,demo.DemoCeSymm.main(String[]),2,49,6,15,8,12,28,11,1,0,12,13,7,6,1,1,1,1,0,0,0,0,1.87
Public Static Method,demo.DemoCeSymm.main(String[]),3,53,7,17,9,14,29,15,1,0,14,15,8,7,1,1,1,1,0,0,0,0,1.71
Public Method,"demo.DemoChangeChemCompProvider.basicLoad(PDBFileReader,boolean,String)",4,28,10,12,3,9,6,7,2,0,7,9,3,6,2,2,2,1,1,0,1,0,0.50
Public Static Method,demo.DemoChangeChemCompProvider.main(String[]),0,35,10,11,6,8,14,4,2,0,7,9,6,3,2,2,2,1,0,0,1,0,1.27
Private Method,demo.DemoChangeChemCompProvider.printStructure(Structure),3,30,6,21,4,16,3,13,6,1,11,18,7,11,5,5,5,4,1,1,3,1,0.14
Public Static Method,demo.DemoCommandLineStartup.main(String[]),0,9,3,5,3,3,2,2,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.40
Private Static Method,demo.DemoContacts.demoContacts(String),3,71,18,42,11,38,11,22,4,1,22,27,13,14,3,3,3,1,0,0,1,0,0.26
Public Static Method,demo.DemoContacts.main(String[]),0,6,2,4,2,2,0,1,1,0,2,3,2,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,demo.DemoCrystalInterfaces.main(String[]),12,112,32,74,23,64,6,51,198,2,50,62,25,37,10,10,10,1,1,0,2,0,0.08
Public Static Method,demo.DemoDistanceTree.main(String[]),2,47,12,31,19,25,4,15,2,0,16,19,13,6,2,2,2,1,0,0,1,0,0.13
Public Method,demo.DemoDomainsplit.basicLoad(String),4,41,12,22,6,17,7,12,4,1,13,19,8,11,4,4,4,1,1,0,3,0,0.32
Public Static Method,demo.DemoDomainsplit.main(String[]),0,10,4,5,3,3,1,1,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.20
Public Static Method,demo.DemoFATCAT.main(String[]),3,54,20,25,11,22,9,14,2,0,20,22,11,11,2,2,2,1,2,0,1,0,0.36
Public Static Method,demo.DemoFATCAT.main(String[]),3,46,17,23,11,20,6,12,2,0,18,20,11,9,2,2,2,1,2,0,1,0,0.26
Public Static Method,demo.DemoLoadSecStruc.main(String[]),1,37,11,18,7,15,8,11,1,0,15,16,6,10,1,1,1,1,0,0,0,0,0.44
Public Static Method,demo.DemoLoadSecStruc.printSecStruc(Structure),3,8,0,8,2,5,0,8,2,0,2,5,3,2,2,2,2,1,0,0,1,0,0.00
Public Method,demo.DemoLoadStructure.basicLoad(),2,37,16,17,5,14,4,12,2,0,12,14,5,9,2,2,2,1,1,0,1,0,0.24
Public Method,demo.DemoLoadStructure.loadStructureFromCache(),4,30,8,18,8,15,4,6,2,0,13,15,8,7,2,2,2,1,1,0,1,0,0.22
Public Method,demo.DemoLoadStructure.loadStructureIO(),3,25,7,18,4,14,0,11,3,0,11,15,5,10,3,3,3,1,1,0,2,0,0.00
Public Static Method,demo.DemoLoadStructure.main(String[]),0,10,4,4,2,2,2,1,1,0,2,3,2,1,1,1,1,1,0,0,0,0,0.50
Public Static Method,demo.DemoLoadSubstMax.main(String[]),1,18,2,13,7,11,3,5,1,0,11,12,7,5,1,1,1,1,0,0,0,0,0.23
Public Method,demo.DemoMMCIFReader.loadFromDirectAccess(),4,43,14,24,8,20,5,17,3,0,17,21,9,12,3,3,3,1,1,0,2,0,0.21
Public Method,demo.DemoMMCIFReader.loadSimple(),3,21,5,12,4,9,4,7,2,0,7,9,4,5,2,2,2,1,1,0,1,0,0.33
Public Static Method,demo.DemoMMCIFReader.main(String[]),0,9,4,5,2,3,0,2,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Static Method,"demo.DemoMmcifToPdbConverter.convert(File,File)",3,24,7,14,5,11,3,17,2,0,10,13,6,7,2,2,2,1,0,0,1,0,0.21
Public Static Method,demo.DemoMmcifToPdbConverter.main(String[]),1,6,1,5,3,3,0,2,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,demo.DemoMmtfReader.main(String[]),1,10,0,4,2,2,6,4,1,0,2,3,2,1,1,1,1,1,0,0,0,0,1.50
Public Static Method,demo.DemoMmtfWriter.main(String[]),0,5,0,5,2,3,0,4,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Static Method,demo.DemoMultipleMC.main(String[]),1,72,7,22,9,19,43,23,2,0,18,21,10,11,2,2,2,1,0,0,1,0,1.95
Public Static Method,demo.DemoMultipleMC.main(String[]),0,74,8,20,9,17,46,20,2,0,16,19,10,9,2,2,2,1,0,0,1,0,2.30
Public Static Method,demo.DemoQsAlign.main(String[]),1,17,5,10,8,7,2,4,1,0,6,7,6,1,1,1,1,1,0,0,0,0,0.20
Public Static Method,demo.DemoQuatSymmetryJmol.main(String[]),1,29,7,18,11,15,5,9,2,0,12,15,9,6,2,2,2,1,0,0,1,0,0.28
Private Static Method,"demo.DemoQuatSymmetryJmol.showResults(Structure,String,QuatSymmetryResults)",4,37,12,25,10,22,0,15,4,1,16,19,6,13,3,3,3,1,0,0,1,0,0.00
Public Static Method,demo.DemoRotationAxis.main(String[]),4,81,18,29,16,26,34,15,3,0,23,25,16,9,3,3,3,1,3,0,1,0,1.17
Public Method,demo.DemoSCOP.alignSuperfamily(),6,55,15,33,17,29,7,23,3,0,28,31,18,13,3,3,3,1,1,0,2,0,0.21
Public Method,demo.DemoSCOP.getCategories(),5,14,3,7,4,5,4,4,1,0,5,6,4,2,1,1,1,1,0,0,0,0,0.57
Public Static Method,demo.DemoSCOP.main(String[]),0,18,6,9,3,7,3,6,1,0,7,8,3,5,1,1,1,1,0,0,0,0,0.33
Public Method,demo.DemoSCOP.printDomainsForPDB(),3,11,4,6,4,4,1,3,1,0,4,5,4,1,1,1,1,1,0,0,0,0,0.17
Public Method,demo.DemoSCOP.traverseHierarchy(),3,23,6,12,5,8,5,10,2,0,7,9,5,4,2,2,2,1,0,0,1,0,0.42
Public Static Method,demo.DemoSW3DAligner.main(String[]),3,50,18,27,11,24,5,16,2,0,22,24,11,13,2,2,2,1,2,0,1,0,0.19
Public Static Method,demo.DemoSecStrucCalc.main(String[]),1,33,9,18,7,15,6,10,2,0,14,17,7,10,2,2,2,1,0,0,1,0,0.33
Public Static Method,demo.DemoShowBiolAssembly.main(String[]),2,37,12,11,3,8,14,6,2,0,6,8,3,5,2,2,2,1,1,0,1,0,1.27
Public Static Method,demo.DemoShowCATHDomain.main(String[]),3,37,14,20,7,16,3,13,3,0,13,17,8,9,3,3,3,1,1,0,2,0,0.15
Private Static Method,"demo.DemoShowCATHDomain.showDomain(BiojavaJmol,CathDomain,int)",6,22,8,14,8,11,0,9,2,0,10,13,9,4,2,2,2,1,0,0,1,0,0.00
Public Static Method,demo.DemoShowLargeAssembly.main(String[]),1,32,11,15,6,13,6,9,1,0,8,9,5,4,1,1,1,1,0,0,0,0,0.40
Public Static Method,"demo.DemoShowLargeAssembly.readStructure(String,int)",5,36,6,16,4,13,14,9,2,0,11,13,4,9,2,2,2,1,2,0,1,0,0.88
Public Static Method,demo.DemoShowValidationResults.main(String[]),0,5,0,4,2,2,1,1,1,0,2,3,2,1,1,1,1,1,0,0,0,0,0.25
Private Static Method,demo.DemoShowValidationResults.showPdbValidation(String),4,86,27,52,25,45,7,36,18,1,34,45,29,16,7,7,9,1,1,0,3,0,0.13
Public Static Method,demo.DemoSixFrameTranslation.main(String[]),4,102,18,79,14,72,5,20,5,1,14,21,13,8,5,5,5,1,2,0,4,0,0.06
Private Static Method,demo.DemoStructureFromFasta.buildJmolSelection(ResidueNumber[]),2,20,0,12,2,8,9,8,3,0,4,8,3,5,4,4,4,1,0,0,2,0,0.75
Private Static Method,"demo.DemoStructureFromFasta.displayStructure(Structure,ResidueNumber[])",3,18,1,9,4,6,8,4,1,0,6,7,3,4,1,1,1,1,0,0,0,0,0.89
Public Static Method,demo.DemoStructureFromFasta.getStructureFromFasta(),4,57,7,36,14,28,14,13,4,1,22,25,12,13,4,4,4,4,7,5,1,5,0.39
Public Static Method,demo.DemoStructureFromFasta.main(String[]),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Static Method,demo.DemoSymmetry.findQuatSym(Structure),5,63,23,37,8,32,3,16,8,1,29,36,11,25,6,6,6,1,0,0,1,0,0.08
Public Static Method,demo.DemoSymmetry.main(String[]),1,11,4,7,2,4,0,3,2,0,3,6,3,3,2,2,2,1,0,0,1,0,0.00
Private Static Method,demo.HmmerDemo.getUniprot(String),2,16,3,6,4,4,7,4,1,0,4,5,4,1,1,1,1,1,0,0,0,0,1.17
Public Static Method,demo.HmmerDemo.main(String[]),1,37,13,20,6,16,4,14,3,0,8,13,8,5,3,3,3,1,0,0,2,0,0.20
Public Static Method,demo.NCBIQBlastServiceDemo.main(String[]),8,54,8,39,10,32,7,23,10,1,26,31,10,21,5,5,5,1,2,0,2,0,0.18
Public Constructor,demo.ParseFastaFileDemo.ParseFastaFileDemo(),0,4,2,2,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0.00
Public Static Method,demo.ParseFastaFileDemo.main(String[]),4,71,20,39,12,32,12,17,6,1,23,30,12,18,6,6,6,3,2,2,3,2,0.31
Public Static Method,demo.ParseGO.main(String[]),2,24,6,18,10,14,1,13,3,0,11,14,10,4,3,3,3,1,1,0,2,0,0.06
Private Static Method,demo.PredictDisorder.getUniprot(String),2,15,3,6,4,4,6,4,1,0,4,5,4,1,1,1,1,1,0,0,0,0,1.00
Public Static Method,demo.PredictDisorder.main(String[]),2,19,7,12,5,9,0,8,2,0,8,10,5,5,2,2,2,1,0,0,1,0,0.00
Public Static Method,demo.ShowStructureInJmol.main(String[]),1,17,4,12,3,9,1,5,2,0,7,9,3,6,2,2,2,1,1,0,1,0,0.08
Public Static Method,demo.TestDNANeedlemanWunsch.main(String[]),2,62,5,57,11,54,0,9,1,0,10,11,7,4,1,1,1,1,0,0,0,0,0.00
Public Static Method,demo.WebStartClientDemo.main(String[]),0,18,6,3,1,1,9,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Static Method,org.biojava.nbio.aaproperties.AminoAcidProperties.getChargeOfAminoAcid(char),4,16,0,9,1,5,7,3,3,0,3,6,1,5,3,3,3,3,2,2,1,2,0.78
Public Static Method,org.biojava.nbio.aaproperties.AminoAcidProperties.getPolarityOfAminoAcid(char),3,12,0,6,1,3,6,3,2,0,2,4,1,3,2,2,2,1,1,0,1,0,1.00
Public Static Method,org.biojava.nbio.aaproperties.AminoAcidProperties.isCharged(char),3,16,0,9,1,5,7,3,3,0,3,6,1,5,3,3,3,3,2,2,1,2,0.78
Public Static Method,org.biojava.nbio.aaproperties.AminoAcidProperties.isPolar(char),2,12,0,6,1,3,6,3,2,0,2,4,1,3,2,2,2,1,1,0,1,0,1.00
Public Method,org.biojava.nbio.aaproperties.CommandPrompt.PropertyName.valueOf(),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.biojava.nbio.aaproperties.CommandPrompt.PropertyName.values(),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Private Static Method,"org.biojava.nbio.aaproperties.CommandPrompt.checkForValidityAndObtainAATable(String,int,String,String)",5,20,0,20,3,14,0,6,16,1,9,15,2,13,6,6,9,1,2,0,1,0,0.00
Private Static Method,"org.biojava.nbio.aaproperties.CommandPrompt.compute(PrintStream,String,String,String,AminoAcidCompositionTable,List<Character>,List<Character>,int)",29,82,1,68,8,60,13,28,26,1,58,64,8,56,14,5,14,1,47,0,3,0,0.19
Lambda Method,org.biojava.nbio.aaproperties.CommandPrompt.compute.(lambda_expr_1)(Double (inferred)),4,1,0,1,0,1,0,3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.biojava.nbio.aaproperties.CommandPrompt.main(String[]),1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Private Static Method,"org.biojava.nbio.aaproperties.CommandPrompt.printHeader(PrintStream,List<Character>,List<Character>,String)",35,48,0,36,3,31,12,8,36,2,50,56,5,51,14,5,14,1,45,0,2,0,0.33
Private Static Method,"org.biojava.nbio.aaproperties.CommandPrompt.readInputAndGenerateOutput(String,List<Character>,List<Character>,String,String,AminoAcidCompositionTable,int)",9,16,0,15,4,10,1,11,4,1,7,11,4,7,3,3,3,1,1,0,1,0,0.07
Private Static Method,"org.biojava.nbio.aaproperties.CommandPrompt.readInputFile(String,AminoAcidCompositionTable)",3,25,3,22,8,16,0,11,4,1,10,13,6,7,3,3,3,1,2,0,1,0,0.00
Public Static Method,org.biojava.nbio.aaproperties.CommandPrompt.run(String[]),15,77,3,62,11,57,12,12,23,1,64,71,11,60,23,7,24,1,156,0,4,0,0.19
Private Static Method,org.biojava.nbio.aaproperties.CommandPrompt.showHelp(),3,43,4,39,1,37,0,2,1,0,37,38,1,37,1,1,1,1,0,0,0,0,0.00
Public Method,org.biojava.nbio.aaproperties.CommandPromptTest.testAdvancedXMLExample(),0,18,0,17,3,15,1,5,1,0,15,16,3,13,1,1,1,1,0,0,0,0,0.06
Public Method,org.biojava.nbio.aaproperties.CommandPromptTest.testExample1(),0,14,0,13,3,11,1,5,1,0,11,12,3,9,1,1,1,1,0,0,0,0,0.08
Public Method,org.biojava.nbio.aaproperties.CommandPromptTest.testExample1WithCSV(),0,14,0,13,3,11,1,5,1,0,11,12,3,9,1,1,1,1,0,0,0,0,0.08
Public Method,org.biojava.nbio.aaproperties.CommandPromptTest.testExample2(),0,10,0,9,2,7,1,1,1,0,7,8,2,6,1,1,1,1,0,0,0,0,0.11
Public Method,org.biojava.nbio.aaproperties.CommandPromptTest.testExample3(),0,12,0,11,2,9,1,1,1,0,9,10,2,8,1,1,1,1,0,0,0,0,0.09
Public Method,org.biojava.nbio.aaproperties.CommandPromptTest.testWithCases(),0,12,0,11,2,9,1,1,1,0,9,10,2,8,1,1,1,1,0,0,0,0,0.09
Public Static Method,org.biojava.nbio.aaproperties.Constraints.initExtinctionCoefficient(),4,9,0,5,1,3,4,1,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.80
Private Static Method,org.biojava.nbio.aaproperties.Constraints.initHydropathicity(),21,45,0,22,1,20,23,1,1,0,20,21,1,20,1,1,1,1,0,0,0,0,1.05
Private Static Method,org.biojava.nbio.aaproperties.Constraints.initInstability(),2,39,1,30,24,24,8,2,3,0,7,10,5,5,3,3,3,1,0,0,2,0,0.27
Public Static Method,org.biojava.nbio.aaproperties.Constraints.initMolecularWeight(),21,45,0,22,1,20,23,1,1,0,20,21,1,20,1,1,1,1,0,0,0,0,1.05
Private Static Method,org.biojava.nbio.aaproperties.Constraints.initPKa(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Static Method,org.biojava.nbio.aaproperties.Constraints.initPKaInnovagen(),24,74,10,49,1,47,15,1,1,0,47,48,1,47,1,1,1,1,0,0,0,0,0.31
Public Method,org.biojava.nbio.aaproperties.CookBookTest.shortExample1(),1,4,0,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.biojava.nbio.aaproperties.CookBookTest.shortExample2(),1,5,0,5,3,3,0,3,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.biojava.nbio.aaproperties.CookBookTest.shortExample3(),1,13,2,11,4,8,0,4,2,0,7,10,5,5,2,2,2,1,0,0,1,0,0.00
Public Method,org.biojava.nbio.aaproperties.CookBookTest.shortExample4(),1,12,2,8,3,5,2,5,2,0,4,7,4,3,2,2,2,1,0,0,1,0,0.25
Public Method,org.biojava.nbio.aaproperties.CookBookTest.shortExample5(),1,26,7,12,2,10,7,8,1,0,10,11,2,9,1,1,1,1,0,0,0,0,0.58
Public Method,org.biojava.nbio.aaproperties.GenbankCommandPromptTest.testAdvancedXMLExample(),0,18,0,17,3,15,1,5,1,0,16,16,3,13,1,1,1,1,0,0,0,0,0.06
Public Method,org.biojava.nbio.aaproperties.GenbankCommandPromptTest.testExample1(),0,14,0,13,3,11,1,5,1,0,12,12,3,9,1,1,1,1,0,0,0,0,0.08
Public Method,org.biojava.nbio.aaproperties.GenbankCommandPromptTest.testExample1WithCSV(),0,14,0,13,3,11,1,5,1,0,12,12,3,9,1,1,1,1,0,0,0,0,0.08
Public Method,org.biojava.nbio.aaproperties.GenbankCommandPromptTest.testExample2(),0,10,0,9,2,7,1,1,1,0,7,8,2,6,1,1,1,1,0,0,0,0,0.11
Public Method,org.biojava.nbio.aaproperties.GenbankCommandPromptTest.testExample3(),0,12,0,11,2,9,1,1,1,0,9,10,2,8,1,1,1,1,0,0,0,0,0.09
Public Method,org.biojava.nbio.aaproperties.GenbankCommandPromptTest.testWithCases(),0,12,0,11,2,9,1,1,1,0,9,10,2,8,1,1,1,1,0,0,0,0,0.09
Public Abstract Method,org.biojava.nbio.aaproperties.IPeptideProperties.getAAComposition(ProteinSequence),2,14,0,1,1,0,13,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,13.00
Public Abstract Method,"org.biojava.nbio.aaproperties.IPeptideProperties.getAbsorbance(ProteinSequence,boolean)",2,15,0,1,1,0,14,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14.00
Public Abstract Method,org.biojava.nbio.aaproperties.IPeptideProperties.getApliphaticIndex(ProteinSequence),2,16,0,1,1,0,15,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,15.00
Public Abstract Method,org.biojava.nbio.aaproperties.IPeptideProperties.getAvgHydropathy(ProteinSequence),2,15,0,1,1,0,14,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14.00
Public Abstract Method,"org.biojava.nbio.aaproperties.IPeptideProperties.getEnrichment(ProteinSequence,AminoAcidCompound)",2,17,0,1,1,0,16,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,16.00
Public Abstract Method,"org.biojava.nbio.aaproperties.IPeptideProperties.getExtinctionCoefficient(ProteinSequence,boolean)",2,18,0,1,1,0,17,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,17.00
Public Abstract Method,org.biojava.nbio.aaproperties.IPeptideProperties.getInstabilityIndex(ProteinSequence),2,13,0,1,1,0,12,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,12.00
Public Abstract Method,org.biojava.nbio.aaproperties.IPeptideProperties.getIsoelectricPoint(ProteinSequence),2,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.00
Public Abstract Method,"org.biojava.nbio.aaproperties.IPeptideProperties.getIsoelectricPoint(ProteinSequence,boolean)",1,20,0,1,1,0,19,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19.00
Public Abstract Method,org.biojava.nbio.aaproperties.IPeptideProperties.getMolecularWeight(ProteinSequence),2,11,0,1,1,0,10,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,10.00
Public Abstract Method,"org.biojava.nbio.aaproperties.IPeptideProperties.getMolecularWeight(ProteinSequence,File)",1,18,0,1,1,0,17,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,17.00
Public Abstract Method,"org.biojava.nbio.aaproperties.IPeptideProperties.getMolecularWeight(ProteinSequence,File,File)",1,19,0,2,2,0,17,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.50
Public Abstract Method,"org.biojava.nbio.aaproperties.IPeptideProperties.getMolecularWeightBasedOnXML(ProteinSequence,AminoAcidCompositionTable)",1,13,0,1,1,0,12,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,12.00
Public Abstract Method,org.biojava.nbio.aaproperties.IPeptideProperties.getNetCharge(ProteinSequence),1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.00
Public Abstract Method,"org.biojava.nbio.aaproperties.IPeptideProperties.getNetCharge(ProteinSequence,boolean)",0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.00
Public Abstract Method,"org.biojava.nbio.aaproperties.IPeptideProperties.getNetCharge(ProteinSequence,boolean,double)",1,21,0,1,1,0,20,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,20.00
Public Abstract Method,org.biojava.nbio.aaproperties.IPeptideProperties.obtainAminoAcidCompositionTable(File),1,15,0,2,2,0,13,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.50
Public Abstract Method,"org.biojava.nbio.aaproperties.IPeptideProperties.obtainAminoAcidCompositionTable(File,File)",1,16,0,2,2,0,14,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.00
Lambda Method,org.biojava.nbio.aaproperties.PeptideProperties.(lambda_expr_1)(T (inferred)),1,1,0,1,0,1,0,3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.biojava.nbio.aaproperties.PeptideProperties.SingleLetterAACode.valueOf(),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Method,org.biojava.nbio.aaproperties.PeptideProperties.SingleLetterAACode.values(),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.biojava.nbio.aaproperties.PeptideProperties.getAAComposition(String),5,24,0,11,3,8,13,6,2,0,6,8,3,5,2,2,2,1,1,0,1,0,1.18
Public Static Method,org.biojava.nbio.aaproperties.PeptideProperties.getAACompositionChar(String),1,19,0,8,3,5,11,8,2,0,4,7,4,3,2,2,2,1,0,0,1,0,1.38
Public Static Method,org.biojava.nbio.aaproperties.PeptideProperties.getAACompositionString(String),5,17,0,6,3,4,11,7,1,0,4,5,3,2,1,1,1,1,0,0,0,0,1.83
Lambda Method,org.biojava.nbio.aaproperties.PeptideProperties.getAACompositionString.(lambda_expr_1)(T (inferred)),1,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Lambda Method,org.biojava.nbio.aaproperties.PeptideProperties.getAACompositionString.(lambda_expr_2)(T (inferred)),1,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00
Public Static Method,"org.biojava.nbio.aaproperties.PeptideProperties.getAbsorbance(String,boolean)",7,24,0,11,3,8,13,6,2,0,6,8,3,5,2,2,2,1,1,0,1,0,1.18
Public Static Method,org.biojava.nbio.aaproperties.PeptideProperties.getApliphaticIndex(String),6,27,1,11,3,8,15,6,2,0,6,8,3,5,2,2,2,1,1,0,1,0,1.36
Public Static Method,org.biojava.nbio.aaproperties.PeptideProperties.getAvgHydropathy(String),6,25,0,11,3,8,14,6,2,0,6,8,3,5,2,2,2,1,1,0,1,0,1.27
Public Static Method,org.biojava.nbio.aaproperties.PeptideProperties.getChargesOfAminoAcids(String),1,16,0,8,3,5,8,4,2,0,6,8,4,4,2,2,2,1,0,0,1,0,1.00
Public Static Method,"org.biojava.nbio.aaproperties.PeptideProperties.getEnrichment(String,SingleLetterAACode)",2,18,0,3,1,1,15,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,5.00
Public Static Method,"org.biojava.nbio.aaproperties.PeptideProperties.getEnrichment(String,String)",8,27,0,12,4,9,15,8,2,0,7,9,4,5,2,2,2,1,1,0,1,0,1.25
Public Static Method,"org.biojava.nbio.aaproperties.PeptideProperties.getEnrichment(String,char)",2,17,0,3,1,1,14,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,4.67
